Rain,Temperature,RH,DewPoint,WindSpeed,GustSpeed,WindDirection,PLANTA,FRUTO,SEVERIDAD (%),INCIDENCIA
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,4,10,100,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,1,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,2,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,3,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,4,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,5,80,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,6,75,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,7,80,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,8,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,9,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,5,10,90,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,1,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,2,10,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,3,15,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,4,95,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,5,100,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,6,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,7,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,8,100,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,9,10,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,6,10,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,1,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,2,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,3,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,4,75,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,5,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,6,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,7,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,8,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,9,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,7,10,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,1,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,2,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,3,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,4,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,5,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,6,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,7,20,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,8,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,9,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,8,10,100,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,1,15,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,2,10,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,3,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,4,100,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,5,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,6,75,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,7,100,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,8,100,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,9,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,9,10,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,1,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,2,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,3,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,4,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,5,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,6,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,7,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,8,15,1
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,9,0,0
0.002777778,26.42499306,82.85821528,22.81788542,0.102430556,0.824652778,142.6875,10,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,2,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,2,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,3,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,3,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,7,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,7,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,8,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,8,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,9,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,9,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,1,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,1,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,1,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,2,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,2,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,3,20,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,3,20,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,4,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,4,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,6,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,6,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,7,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,7,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,8,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,8,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,9,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,9,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,2,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,1,10,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,1,10,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,2,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,2,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,6,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,6,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,7,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,7,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,3,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,1,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,1,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,3,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,3,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,6,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,6,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,7,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,7,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,8,95,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,8,95,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,9,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,9,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,4,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,3,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,3,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,4,30,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,4,30,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,6,50,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,6,50,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,7,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,7,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,10,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,5,10,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,2,15,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,2,15,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,3,18,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,3,18,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,4,95,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,4,95,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,5,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,5,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,6,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,6,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,7,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,7,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,9,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,9,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,6,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,4,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,4,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,7,10,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,7,10,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,8,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,9,20,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,9,20,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,10,40,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,7,10,40,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,1,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,4,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,4,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,5,80,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,7,25,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,7,25,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,8,10,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,1,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,1,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,2,15,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,2,15,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,4,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,4,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,5,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,6,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,6,75,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,7,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,7,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,9,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,1,50,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,1,50,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,2,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,3,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,4,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,5,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,5,90,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,6,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,7,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,7,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,8,100,1
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,9,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,10,0,0
0,28.17736806,75.71954514,22.84623958,0.095486111,0.956597222,173.0729167,10,10,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,1,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,2,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,3,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,4,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,5,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,6,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,7,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,8,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,9,90,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,1,10,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,1,90,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,2,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,3,45,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,4,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,5,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,6,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,7,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,8,90,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,9,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,2,10,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,1,35,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,2,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,3,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,4,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,5,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,6,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,7,80,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,8,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,9,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,3,10,100,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,1,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,2,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,3,75,1
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,4,0,0
0.020833333,26.64637847,81.43119444,22.70445833,0.347222222,1.31875,105.3645833,4,5,80,1
